"","WCRNUMBER","LEGACYLOGNUMBER","STATE_WELL_NUMBER","CASING_NUMBER","SITE_CODE.x","LOCAL_WELL_NUMBER","EWM_MASTER_SITE_ID","LATITUDE.x","LONGITUDE.x","ELEVATION","CREATED_DT","PERSON_ID","SITE_CODE.y","SITE_CODE_ROOT","SITE_CODE_SEQ","EWM_ACCESS_RESTRICTION_ID","MODIFIED_DATE.x","MODIFIED_USER.x","MODIFIED_PROC.x","HORZ_COORDINATE_TYPE_ID","VERT_COORDINATE_TYPE_ID","HORZ_MEASUREMENT_METHOD_ID","VERT_MEASUREMENT_METHOD_ID","HORZ_MEASUREMENT_ACCURACY_ID","VERT_MEASUREMENT_ACCURACY_ID","EWM_MASTER_SITE_ACTV","APPL_ID.x","EWM_STATION_ID","EWM_BASIN_PORTION_ID","EWM_BASIN_ID","VERTICAL_MEASURE_METHOD_ID","VERTICAL_MEASURE_ACCURACY_ID","EWM_WELL_COMPLETION_ID","COMPLETION_RPT_NBR_AVAIL","LATEST_RP_ELEVATION","LATEST_GS_ELEVATION","COMPLETION_RPT_NBR","WELL_LOCATION_DESC","SAME_AS_STATE_WELL_NBR","EWM_STATION_USE_ID","EWM_STATION_ACTV","TOTAL_DEPTH_FT","EWM_OCCURRENCE_TYPE_ID","EWM_CONFIDENCE_TYPE_ID","WELL_DEPTH_UNKNOWN","RP_DESC","HAS_WELL_CONSTRUCTION_DATA","ADDL_COMMENTS","LOCAL_WELL_DESIGNATION","MODIFIED_USER.y","MODIFIED_DATE.y","MODIFIED_PROC.y","IS_VOLUNTARY_REPORTING","HORIZONTAL_MEASURE_METHOD_ID","HORIZONTAL_MEASURE_ACCURACY_ID","COUNTY_ID","LATITUDE.y","LONGITUDE.y","EWM_COORDINATE_TYPE_ID","PRIMARY_WELL_ORG_ID","APPL_ID.y","OWNER_ORG_ID"
"46","WCR0003648",NA,"20S26E10Q001M",NA,NA,NA,93493,36.1969,119.141,0,"2012-05-04 09:51:27",77056,"361969N1191412W002","361969N1191412W",2,3000,"2017-11-03 18:02:50","rsilva@kdwcd.com","CASGEM",NA,NA,0,0,0,0,"Y",24,48998,1076,352,9,3,1,"N",347,347,NA,NA,"N",3,"Y",390,NA,NA,"N","none","N","Not included in Water Data Library - RP Elevation not know, estimated.","20S26E10Q001M","ldotson@kdwcd.com","2019-04-11 18:03:58","CASGEM","Y",2,11,54,36.1969,-119.141,NA,5155,24,5155
"47","WCR0003471",NA,"14S15E20N001M",NA,NA,NA,74049,36.6933,120.369,174.48,"2011-05-13 16:30:34",70371,"366933N1203693W001","366933N1203693W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,15796,NA,350,0,0,3,"N",174.48,174.48,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,10,36.6933,-120.369,6,NA,24,NA
"48","WCR0004516",NA,"28S25E04F001M",NA,NA,NA,62111,35.5241,119.296,358.66,"2011-05-13 16:30:45",70371,"355241N1192955W001","355241N1192955W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,22877,NA,355,0,0,3,"N",359.66,358.66,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2019-04-11 18:03:58","WDL STN MOVE","Y",0,0,15,35.5241,-119.296,6,1103,24,1103
"49","WCR0004554",NA,"26S25E16F001M",NA,NA,NA,61543,35.6677,119.287,333.83,"2011-05-13 16:30:45",70371,"356677N1192866W001","356677N1192866W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,20379,NA,355,0,0,3,"N",336.13,333.83,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,"2D164","DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.6677,-119.287,6,NA,24,NA
"50","WCR0004562",NA,"26S25E19F001M",NA,NA,NA,61500,35.6538,119.329,315.11,"2011-05-13 16:30:45",70371,"356538N1193285W001","356538N1193285W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,20383,NA,355,0,0,3,"N",316.61,315.11,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,"2D193","DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.6538,-119.329,6,NA,24,NA
"51","WCR0004563",NA,"26S25E31F001M",NA,NA,NA,61527,35.6247,119.329,329.81,"2011-05-13 16:30:45",70371,"356247N1193291W001","356247N1193291W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,21047,NA,355,0,0,3,"N",331.31,329.81,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.6247,-119.329,6,NA,24,NA
"52","WCR0004564",NA,"26S25E31H001M",NA,NA,NA,61528,35.6233,119.314,333.32,"2011-05-13 16:30:45",70371,"356233N1193135W001","356233N1193135W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,34504,NA,355,0,0,3,"N",334.52,333.32,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.6233,-119.314,6,NA,24,NA
"53","WCR0004565",NA,"26S25E31P001M",NA,NA,NA,61529,35.6175,119.33,331.61,"2011-05-13 16:30:45",70371,"356175N1193296W001","356175N1193296W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,21048,NA,355,0,0,3,"N",332.31,331.61,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.6175,-119.33,6,NA,24,NA
"54","WCR0004566",NA,"26S25E36E001M",NA,NA,NA,61536,35.6272,119.248,387.75,"2011-05-13 16:30:45",70371,"356272N1192477W001","356272N1192477W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,21051,NA,355,0,0,3,"N",388.05,387.75,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,"82903","DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.6272,-119.248,6,NA,24,NA
"55","WCR0004524",NA,"28S25E24J001M",NA,NA,NA,62051,35.4789,119.229,355.9,"2011-05-13 16:30:45",70371,"354789N1192293W001","354789N1192293W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,21331,NA,355,0,0,3,"N",357.2,355.9,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,"4D244","DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.4789,-119.229,6,NA,24,NA
"56","WCR0004570",NA,"22S25E16N001M",NA,NA,NA,50632,36.0081,119.282,283.7,"2011-05-13 16:30:43",70371,"360081N1192820W001","360081N1192820W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,34898,NA,354,0,0,3,"N",283.7,283.7,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,54,36.0081,-119.282,6,NA,24,NA
"57","WCR0004638",NA,"26S24E34F001M",NA,NA,NA,61554,35.6241,119.377,295.18,"2011-05-13 16:30:45",70371,"356241N1193766W001","356241N1193766W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,20222,NA,355,0,0,3,"N",295.88,295.18,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,"2C344","DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.6241,-119.377,6,NA,24,NA
"58","WCR0004639",NA,"26S24E34R001M",NA,NA,NA,61557,35.6172,119.368,303.59,"2011-05-13 16:30:45",70371,"356172N1193677W001","356172N1193677W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,20224,NA,355,0,0,1,"N",304.59,303.59,NA,NA,"N",3,"Y",712,NA,NA,"N","None Provided","Y",NA,"2C341","benjamin.gooding@water.ca.gov","2017-11-03 18:02:50","CASGEM","Y",0,0,15,35.6172,-119.368,5,NA,24,NA
"59","WCR0003656",NA,"21S26E22A001M",NA,NA,NA,52735,36.0931,119.144,369.7,"2011-05-13 16:30:43",70371,"360931N1191437W001","360931N1191437W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,20528,NA,354,0,0,1,"N",371.7,369.7,NA,NA,"N",6,"Y",NA,NA,NA,"Y","None Provided","N",NA,"21S26E22A001M","michael.mcginnis@water.ca.gov","2017-11-03 18:02:50","CASGEM","Y",0,0,54,36.0931,-119.144,5,NA,24,NA
"60","WCR0003873","00044954","13S17E26N001M",NA,NA,NA,54433,36.7657,120.096,222.45,"2011-05-13 16:30:33",70371,"367657N1200960W001","367657N1200960W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,15112,NA,349,0,0,3,"N",222.95,222.45,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,10,36.7657,-120.096,6,NA,24,NA
"61","WCR0003484",NA,"17S14E01A001M",NA,NA,NA,60266,36.4861,120.391,439.26,"2011-05-13 16:30:36",70371,"364861N1203910W001","364861N1203910W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,18518,NA,350,0,0,3,"N",440.26,439.26,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,10,36.4861,-120.391,6,NA,24,NA
"62","WCR0003487",NA,"17S15E04E001M",NA,NA,NA,60278,36.4803,120.355,360.83,"2011-05-13 16:30:36",70371,"364803N1203549W001","364803N1203549W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,36240,NA,350,0,0,3,"N",361.83,360.83,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,10,36.4803,-120.355,6,NA,24,NA
"63","WCR0003673",NA,"19S22E03J001M",NA,NA,NA,73229,36.3042,119.568,249.75,"2011-05-13 16:30:34",70371,"363042N1195679W001","363042N1195679W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,17950,NA,353,0,0,1,"N",250.25,249.75,NA,NA,"N",6,"Y",NA,NA,NA,"Y","None Provided","N",NA,"19S22E03J001M","michael.mcginnis@water.ca.gov","2017-11-03 18:02:50","CASGEM","Y",0,0,16,36.3042,-119.568,5,NA,24,NA
"64","WCR0003676",NA,"21S15E03M003M",NA,NA,NA,57361,36.1258,120.34,664.12,"2011-05-13 16:30:36",70371,"361258N1203404W001","361258N1203404W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,22763,NA,351,0,0,3,"N",664.12,664.12,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,10,36.1258,-120.34,6,NA,24,NA
"65","WCR0004541",NA,"28S27E31L001M",NA,NA,NA,61932,35.4483,119.11,412.74,"2011-05-13 16:30:45",70371,"354483N1191098W001","354483N1191098W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,23944,NA,355,0,0,3,"N",413.74,412.74,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.4483,-119.11,6,NA,24,NA
"66","WCR0004580",NA,"25S25E26A001M",NA,NA,NA,59548,35.7289,119.241,310.14,"2011-05-13 16:30:36",70371,"357289N1192409W001","357289N1192409W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,22154,NA,355,0,0,3,"N",312.14,310.14,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.7289,-119.241,6,NA,24,NA
"67","WCR0004585",NA,"25S26E02M001M",NA,NA,NA,59508,35.7852,119.148,454.69,"2011-05-13 16:30:36",70371,"357852N1191480W001","357852N1191480W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,22171,NA,354,0,0,3,"N",455.19,454.69,NA,NA,"N",6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"B118ChangeWellBasin","2017-11-03 18:02:50","B118_2017","Y",0,0,15,35.7852,-119.148,6,NA,24,NA
"68","WCR0004590","00116294","24S22E35E001M",NA,NA,NA,59739,35.7978,119.573,215.64,"2011-05-13 16:30:37",70371,"357978N1195732W001","357978N1195732W",1,3000,"2020-01-29 10:47:11","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",27,35706,NA,353,0,0,1,"N",216.64,215.64,NA,NA,"N",6,"Y",NA,NA,NA,"Y","None Provided","N",NA,"24S22E35E001M","bgooding","2020-01-29 10:52:40","SGMA","Y",0,0,16,35.7978,-119.573,6,NA,27,7168
"69","WCR0005806",NA,"19S20E26H001M",NA,NA,NA,63676,36.2483,119.763,221.83,"2011-05-13 16:30:44",70371,"362483N1197632W001","362483N1197632W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,17237,NA,353,0,0,3,"N",221.83,221.83,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,16,36.2483,-119.763,6,NA,24,NA
"70","WCR0005888",NA,"27S22E08R001M",NA,NA,NA,52968,35.5872,119.618,239.8,"2011-05-13 16:30:43",70371,"355872N1196179W001","355872N1196179W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,23385,NA,355,0,0,3,"N",239.8,239.8,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.5872,-119.618,6,NA,24,NA
"71","WCR0004731","00060921","31S28E33J003M",NA,NA,NA,84186,35.1864,118.969,305.19,"2011-05-13 16:30:35",70371,"351864N1189692W001","351864N1189692W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,23618,NA,355,0,0,3,"N",306.19,305.19,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.1864,-118.969,6,NA,24,NA
"72","WCR0004735","00009595","31S25E36J001M",NA,NA,NA,51061,35.1861,119.237,288.43,"2011-05-13 16:30:44",70371,"351861N1192366W001","351861N1192366W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,36604,NA,355,0,0,3,"N",290.43,288.43,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.1861,-119.237,6,NA,24,NA
"73","WCR0004468",NA,"32S28E25B001M",NA,NA,NA,87755,35.1211,118.924,402.43,"2011-05-13 16:30:46",70371,"351211N1189238W001","351211N1189238W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,21955,NA,355,0,0,3,"N",402.43,402.43,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.1211,-118.924,6,NA,24,NA
"74","WCR0004470",NA,"32S29E10F001M",NA,NA,NA,87824,35.1586,118.852,423.52,"2011-05-13 16:30:46",70371,"351586N1188521W001","351586N1188521W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,37306,NA,355,0,0,3,"N",423.52,423.52,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.1586,-118.852,6,NA,24,NA
"75","WCR0088542",NA,"12S12E20N001M",NA,NA,NA,63399,36.8657,120.69,213.09,"2011-05-13 16:30:45",70371,"368657N1206896W001","368657N1206896W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,32509,NA,343,0,0,3,"N",214.39,213.09,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,10,36.8657,-120.69,6,NA,24,NA
"76","WCR0004736","00054983","31S26E13B001M",NA,NA,NA,51081,35.2378,119.133,323.18,"2011-05-13 16:30:44",70371,"352378N1191328W001","352378N1191328W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,23972,NA,355,0,0,3,"N",323.68,323.18,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.2378,-119.133,6,NA,24,NA
"77","WCR0003739",NA,"18S19E24M001M",NA,NA,NA,68846,36.3506,119.867,219.83,"2011-05-13 16:30:41",70371,"363506N1198674W001","363506N1198674W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,17994,NA,349,0,0,3,"N",219.83,219.83,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,16,36.3506,-119.867,6,NA,24,NA
"78","WCR0003740",NA,"02S12E32P001M",NA,NA,NA,87018,37.7113,120.677,192.41,"2011-05-13 16:30:46",70371,"377113N1206766W001","377113N1206766W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,38865,1250,338,8,1,1,"N",195.6,193.85,NA,"Approximately 1600' west of the end of Claribel Rd","N",3,"Y",815,NA,NA,"N","CASGEM RP is Measuring Point","Y","Top of cap on pad used as GS
Open bottom well cased to 159'
Drilled 1945
http://graceland/logs/wat1_1545/ROLL_1545/images/40451157.TIF","Paulsell 2 OID-12","benjamin.gooding@water.ca.gov","2019-04-11 18:03:58","CASGEM","N",1,9,50,37.711,-120.677,5,1335,24,1335
"79","WCR0003750",NA,"18S20E22J001M",NA,NA,NA,71353,36.3481,119.781,235.8,"2011-05-13 16:30:35",70371,"363481N1197810W001","363481N1197810W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,15971,NA,353,0,0,1,"N",235.8,235.8,NA,NA,"N",6,"Y",NA,NA,NA,"Y","None Provided","N",NA,"18S20E22J001M","michael.mcginnis@water.ca.gov","2017-11-03 18:02:50","CASGEM","Y",0,0,16,36.3481,-119.781,5,NA,24,NA
"80","WCR0003754",NA,"03S08E17C001M",NA,NA,NA,88984,37.6785,121.116,54.85,"2011-05-13 16:30:46",70371,"376785N1211157W001","376785N1211157W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,3862,NA,338,0,0,3,"N",54.85,54.85,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,"068","DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,50,37.6785,-121.116,6,NA,24,NA
"81","WCR0003816",NA,"14S20E02B001M",NA,NA,NA,70616,36.7493,119.763,312.03,"2011-05-13 16:30:40",70371,"367493N1197627W001","367493N1197627W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,14599,NA,349,0,0,3,"N",312.03,312.03,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,10,36.7493,-119.763,6,NA,24,NA
"82","WCR0003817","00041304","14S20E02Q001M",NA,NA,NA,70619,36.7366,119.762,299.43,"2011-05-13 16:30:40",70371,"367366N1197624W001","367366N1197624W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,14600,NA,349,0,0,3,"N",299.43,299.43,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,10,36.7366,-119.762,6,NA,24,NA
"83","WCR0004679",NA,"19S19E34Q001M",NA,NA,NA,73326,36.2267,119.896,226.87,"2011-05-13 16:30:34",70371,"362267N1198960W001","362267N1198960W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,17094,NA,350,0,0,3,"N",228.87,226.87,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,16,36.2267,-119.896,6,NA,24,NA
"84","WCR0004680",NA,"30S30E31H001M",NA,NA,NA,56902,35.2753,118.789,609.69,"2011-05-13 16:30:36",70371,"352753N1187892W001","352753N1187892W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,22495,NA,355,0,0,3,"N",611.69,609.69,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.2753,-118.789,6,NA,24,NA
"85","WCR0005838",NA,"22S18E12P001M",NA,NA,NA,61919,36.0222,119.979,308.1,"2011-05-13 16:30:45",70371,"360222N1199791W001","360222N1199791W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,34416,NA,350,0,0,3,"N",310.1,308.1,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,16,36.0222,-119.979,6,NA,24,NA
"86","WCR0004687",NA,"30S29E09H001M",NA,NA,NA,59930,35.3347,118.863,577.75,"2011-05-13 16:30:37",70371,"353347N1188632W001","353347N1188632W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,21845,NA,355,0,0,3,"N",578.75,577.75,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.3347,-118.863,6,NA,24,NA
"87","WCR0088547",NA,"13S18E06F001M",NA,NA,NA,51569,36.8332,120.055,248.4,"2011-05-13 16:30:43",70371,"368332N1200546W001","368332N1200546W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,39033,NA,342,0,0,1,"N",249.9,248.4,NA,NA,"N",6,"Y",NA,NA,NA,"Y","None Provided","N",NA,"13S18E06F001M","michael.mcginnis@water.ca.gov","2017-11-03 18:02:50","CASGEM","Y",0,0,20,36.8332,-120.055,5,NA,24,NA
"88","WCR0004738",NA,"31S26E33C001M",NA,NA,NA,51050,35.1941,119.193,294.9,"2011-05-13 16:30:44",70371,"351941N1191927W001","351941N1191927W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,36741,NA,355,0,0,3,"N",295.9,294.9,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.1941,-119.193,6,NA,24,NA
"89","WCR0004483",NA,"29S24E19R001M",NA,NA,NA,56087,35.3836,119.437,277.68,"2011-05-13 16:30:35",70371,"353836N1194366W001","353836N1194366W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,24214,NA,355,0,0,3,"N",277.68,277.68,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.3836,-119.437,6,NA,24,NA
"90","WCR0003700",NA,"19S23E20A001M",NA,NA,NA,95220,36.2685,119.493,257,"2015-04-07 14:20:49",80686,"362685N1194925W001","362685N1194925W",1,3000,"2017-11-03 18:02:50","mjacobus@kdwcd.com","CASGEM",NA,NA,3,9,10,2,"Y",24,50682,1076,352,9,2,1,"N",256.5,256.5,NA,NA,"N",4,"Y",NA,NA,NA,"Y","dirt","N","replaced 19-23-21F1","19S23E20A001M","mjacobus@kdwcd.com","2019-04-11 18:03:58","CASGEM","N",3,10,54,36.2685,-119.493,NA,5155,24,5155
"91","WCR0003708",NA,"17S23E06G001M",NA,NA,NA,50778,36.4825,119.515,296.68,"2011-05-13 16:30:43",70371,"364825N1195152W001","364825N1195152W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,34550,NA,349,0,0,3,"N",296.68,296.68,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,16,36.4825,-119.515,6,NA,24,NA
"92","WCR0006175",NA,"06S11E34E001M",NA,NA,NA,71823,37.3702,120.755,117.37,"2011-05-13 16:30:35",70371,"373702N1207552W001","373702N1207552W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,28449,NA,340,0,0,1,"N",117.37,117.37,NA,NA,"N",6,"Y",NA,NA,NA,"Y","None Provided","N",NA,"134A","mcginnis@water.ca.gov","2017-11-03 18:02:50","CASGEM","Y",0,0,24,37.3702,-120.755,5,NA,24,NA
"93","WCR0005173","767198","02S02W04L006S",NA,NA,NA,48972,34.025,117.097,2067.7,"2011-05-13 16:30:40",70371,"340250N1170971W005","340250N1170971W",5,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,37840,NA,205,0,0,3,"N",2067.7,2067.7,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,36,34.025,-117.097,6,NA,24,NA
"94","WCR0003837",NA,"14S13E29Q001M",NA,NA,NA,53795,36.6775,120.577,378.64,"2011-05-13 16:30:43",70371,"366775N1205766W001","366775N1205766W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,14370,NA,350,0,0,3,"N",380.64,378.64,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,10,36.6775,-120.577,6,NA,24,NA
